Kinase	TCGA-13-1484	TCGA-13-1489	TCGA-13-1494	TCGA-13-1499	TCGA-13-2071	TCGA-23-1123	TCGA-23-1124	TCGA-24-1103	TCGA-24-1104	TCGA-24-1428	TCGA-24-1430	TCGA-24-1435	TCGA-24-1466	TCGA-24-1467	TCGA-24-1545	TCGA-24-1550	TCGA-24-1551	TCGA-24-1552	TCGA-24-1553	TCGA-24-1555	TCGA-24-1556	TCGA-24-1562	TCGA-24-1563	TCGA-24-1603	TCGA-24-1604	TCGA-24-1923	TCGA-24-2020	TCGA-24-2023	TCGA-24-2024	TCGA-24-2030	TCGA-24-2260	TCGA-24-2267	TCGA-24-2288	TCGA-24-2289	TCGA-25-1316	TCGA-25-1319	TCGA-25-1320	TCGA-25-1321	TCGA-25-1628	TCGA-25-1630	TCGA-25-1635	TCGA-25-2400	TCGA-25-2404	TCGA-25-2409	TCGA-29-1688	TCGA-29-1693	TCGA-29-1762	TCGA-29-1763	TCGA-29-1774	TCGA-29-1775	TCGA-29-1776	TCGA-29-1777	TCGA-29-2414	TCGA-29-2432	TCGA-30-1866	TCGA-36-1576	TCGA-36-1581	TCGA-36-2529	TCGA-36-2530	TCGA-36-2543	TCGA-42-2588	TCGA-42-2590	TCGA-61-1741	TCGA-61-1907	TCGA-61-1919	TCGA-61-1995	TCGA-61-2008	TCGA-61-2095	TCGA-61-2612
RAF1	0.19099999999999995	0.038787037037037085	0.5551879629629629	-0.24850000000000003	-0.337312037037037	0.351	-0.38366666666666677	0.014000000000000012	0.0835212962962963	-0.06933333333333333	-0.06816666666666667	0.5516666666666666	-0.19499999999999998	-0.16531203703703704	0.34323796296296294	0.431037962962963	-0.05029999999999999	-0.0832666666666667	0.037500000000000006	-0.12031203703703704	0.17419785185185185	0.3705	-0.6388333333333334	0.16010462962962965	0.07937840740740741	-0.3436666666666666	-1.1482882592592594	-0.02447870370370371	0.022999999999999993	-0.19578333333333328	0.7607978518518519	0.02929785185185185	-0.614812037037037	-0.0863824074074074	0.3093546296296296	-0.1522157407407407	0.591995074074074	0.34152129629629635	-0.047145370370370365	-0.36135	0.5018316666666667	0.7769500000000001	-0.0076666666666666645	1.3304333333333334	-0.56635	-0.555512037037037	0.07068796296296297	-0.2715	-0.19151700000000002	-0.0010666666666666602	0.11795	-0.6095	-0.10773333333333335	-0.2916287037037037	0.7535166666666666	-0.653925	-1.0786666666666667	0.379837037037037	0.515	-0.343447037037037	0.2263842592592593	-0.6656962962962963	-0.5838333333333333	-0.1995	-0.4875	-0.27949999999999997	-0.5110166666666667	-0.5998333333333333	-0.1352287037037037
ROCK1	-0.5975846153846154	-1.7292022435897438	-0.029212500000000034	-0.894300823211876	-1.0255201923076924	-0.06330769230769234	-0.8117461538461537	-0.3623777462887989	0.2188644230769231	0.1694573717948718	-0.43236339743589747	0.07403076923076925	-0.4500580128205127	-0.2937689102564102	0.20839949730094473	0.24066872807017545	0.10231794871794872	-0.000496474358974379	0.2308307692307692	-0.1989235796221322	0.2373048076923077	0.21515384615384608	-0.41975032051282063	-0.061138910256410245	0.04346153846153845	0.43375737179487184	-0.13492307692307695	0.22483108974358973	-0.21896570512820515	-0.7662323717948717	0.28809711538461547	0.13494326923076924	-0.6145081950067476	-0.2510733974358974	0.47218411268556015	-0.5863964743589744	-0.11761538461538462	0.331161858974359	0.13637211538461536	0.052176099865047246	-0.4991615384615385	0.4095384615384615	0.08285993589743593	0.4677230769230769	-0.08293846153846154	-0.7383543488529015	0.006095192307692296	0.11498814102564102	-0.3279708333333333	0.1228299460188934	-0.02067774628879892	0.19662564102564103	0.29335384615384613	-0.16946891025641025	0.9534615384615385	-1.250155448717949	-1.204846153846154	0.004259294871794879	-0.41182390013495274	-0.5238817307692307	0.7863727564102565	-0.4854330128205126	-0.26878108974358966	0.348576923076923	-0.3333092948717949	-0.12270769230769228	-0.514574358974359	-0.7703862179487179	-0.0459150641025641
ROCK2	1.13	0.648	1.7	0.45899999999999996	-1.13	-0.16399999999999998	-0.8420000000000001	-1.18	0.444	0.23600000000000002	0.456	0.491	-1.18	-0.82	0.96	1.14	0.175	0.6779999999999999	-0.11599999999999999	-0.35100000000000003	0.29100000000000004	0.797	-1.44	0.22	0.213	-1.71	-3.74	-0.17300000000000001	-0.363	-0.8809999999999999	1.83	-0.331	-1.96	-0.361	0.732	-0.132	1.68	1.36	-0.13699999999999998	-0.297	1.67	2.08	-0.271	3.31	-1.22	-1.61	0.175	-1.12	-0.0862	0.0988	-0.523	-1.03	-0.0317	-0.93	1.65	-1.48	-1.55	1.7	0.9059999999999999	-1.24	0.368	-1.9	-1.19	-0.622	-1.21	-0.444	-0.743	-1.44	-0.325
CLK1	0.2995	0.07172225000000002	0.08853157894736842	-0.683	0.44060499999999997	0.733	0.673	1.233	-0.05286842105263159	0.45395	-0.1435	2.1304999999999996	-0.063	0.4856315789473684	0.6705	-0.12077774999999999	-0.421	-0.31920000000000004	0.52	0.13462225	0.3256315789473684	3.1616999999999997	-0.7735	0.6082222500000001	-0.43800000000000006	0.37199999999999994	1.03	0.53472225	-0.254	-0.04250000000000004	-0.10436842105263158	0.24663157894736842	-0.003500000000000003	0.1529815789473684	0.39872224999999994	-0.20986842105263154	0.248	-0.24936842105263157	0.15998157894736842	-0.3301	-0.2284	0.52605	0.261	0.6745000000000001	2.3899999999999997	-0.25475	-0.08800000000000002	0.06500000000000002	-1.2665	-0.39904999999999996	0.20899999999999996	0.339	0.13955	0.04413157894736841	0.7035	-0.36050000000000004	-0.25845	0.14037225	1.279	-0.613	-0.10286842105263161	0.025722250000000002	0.6255	0.31399999999999995	0.26249999999999996	0.2544	0.17637999999999998	0.32400000000000007	0.43772225
NEK9	0.941	-2.56	-0.09964901960784313	-1.35	-0.09964901960784313	-1.19	0.331	0.907	-0.09964901960784313	1.47	0.36200000000000004	0.446	0.618	-0.09964901960784313	-0.09964901960784313	0.67	0.727	0.878	-0.242	1.25	-0.466	-0.759	1.11	-0.09964901960784313	-0.09964901960784313	0.608	-0.09964901960784313	-0.09964901960784313	-0.831	0.5579999999999999	0.28	-0.586	-0.09964901960784313	0.16399999999999998	0.26899999999999996	0.6659999999999999	-0.09964901960784313	-0.09964901960784313	-0.09964901960784313	-1.4	-0.637	-1.13	1.17	-2.2	0.165	-0.09964901960784313	-0.09964901960784313	-0.7090000000000001	0.307	-1.28	-0.289	-0.568	1.21	-0.09964901960784313	-0.331	0.316	-1.25	0.35	-2.87	-0.09964901960784313	-0.271	0.578	-0.0834	-0.0177	0.0839	-0.251	-0.218	-0.0279	-0.09964901960784313
DYRK2	-0.4476997435897436	-0.6333000000000001	-0.5143940769230768	-1.1825226862745095	0.21010592307692305	-0.4250583529411765	-0.08893686274509804	-0.9020100769230769	-0.24936407692307688	-0.7409583529411763	-0.4103752156862745	0.3284	-0.26329521568627456	-0.4734797435897436	0.14537025641025642	-0.03523574153297684	0.4132356666666667	-0.18630521568627456	-0.28425835294117635	-0.5065757415329768	-0.0038334699712053028	0.37834999999999985	0.07464164705882348	0.045433393665158375	-0.4925297435897436	0.36834164705882355	-1.731329743589744	-0.33453660633484167	-0.8009583529411766	-0.34622974358974357	0.1630465300287947	-0.28045346997120535	-0.6289697435897436	-0.4342643333333333	-0.9888757415329767	0.32653566666666667	0.3618702564102564	-0.4160097435897437	0.32130592307692313	-0.3613026862745098	0.2985631372549019	-0.21341000000000002	-0.00659521568627452	-0.0016000000000000124	-0.14209999999999998	-0.9404897435897436	-0.4718540769230769	-0.24080835294117647	-0.1432297435897436	-0.7691226862745097	-0.315294076923077	0.20882566666666666	-0.07722974358974359	-0.16411974358974354	-0.5184000000000001	-0.21812974358974363	-0.5550433529411765	0.4502	0.41056592307692313	-0.8210440769230768	0.5385286666666667	-1.1683	-0.6336583529411765	-0.6608268627450979	-0.03450521568627455	-0.5610997435897435	-0.8957643333333334	-0.8744952156862744	-0.09146660633484163
MAP3K6	-0.366	-2.47	-0.24990980392156864	-3.17	-0.24990980392156864	0.6859999999999999	-1.11	-0.0395	-0.24990980392156864	-0.669	0.293	0.649	-0.9670000000000001	-0.24990980392156864	-0.24990980392156864	-0.24990980392156864	-0.474	-0.14800000000000002	0.16699999999999998	-0.24990980392156864	-0.0939	1.32	-0.353	-0.24990980392156864	0.6559999999999999	-0.525	0.304	-0.24990980392156864	1.28	-1.89	-2.8	-0.871	-0.24990980392156864	-0.0656	-0.24990980392156864	-0.142	0.248	-0.24990980392156864	-0.24990980392156864	-0.129	-0.9390000000000001	0.163	0.37799999999999995	0.532	0.0543	-0.24990980392156864	-0.24990980392156864	-0.369	-0.64	-0.9940000000000001	-0.35	0.109	0.175	-0.24990980392156864	-0.0587	-0.349	-0.132	0.537	0.196	-0.24990980392156864	0.517	-0.455	0.16	0.535	0.19699999999999998	0.107	-1.11	-0.32899999999999996	-0.24990980392156864
MAP2K4	-0.366	-2.47	-0.24990980392156864	-3.17	-0.24990980392156864	0.6859999999999999	-1.11	-0.0395	-0.24990980392156864	-0.669	0.293	0.649	-0.9670000000000001	-0.24990980392156864	-0.24990980392156864	-0.24990980392156864	-0.474	-0.14800000000000002	0.16699999999999998	-0.24990980392156864	-0.0939	1.32	-0.353	-0.24990980392156864	0.6559999999999999	-0.525	0.304	-0.24990980392156864	1.28	-1.89	-2.8	-0.871	-0.24990980392156864	-0.0656	-0.24990980392156864	-0.142	0.248	-0.24990980392156864	-0.24990980392156864	-0.129	-0.9390000000000001	0.163	0.37799999999999995	0.532	0.0543	-0.24990980392156864	-0.24990980392156864	-0.369	-0.64	-0.9940000000000001	-0.35	0.109	0.175	-0.24990980392156864	-0.0587	-0.349	-0.132	0.537	0.196	-0.24990980392156864	0.517	-0.455	0.16	0.535	0.19699999999999998	0.107	-1.11	-0.32899999999999996	-0.24990980392156864
MAP3K5	-0.366	-2.47	-0.24990980392156864	-3.17	-0.24990980392156864	0.6859999999999999	-1.11	-0.0395	-0.24990980392156864	-0.669	0.293	0.649	-0.9670000000000001	-0.24990980392156864	-0.24990980392156864	-0.24990980392156864	-0.474	-0.14800000000000002	0.16699999999999998	-0.24990980392156864	-0.0939	1.32	-0.353	-0.24990980392156864	0.6559999999999999	-0.525	0.304	-0.24990980392156864	1.28	-1.89	-2.8	-0.871	-0.24990980392156864	-0.0656	-0.24990980392156864	-0.142	0.248	-0.24990980392156864	-0.24990980392156864	-0.129	-0.9390000000000001	0.163	0.37799999999999995	0.532	0.0543	-0.24990980392156864	-0.24990980392156864	-0.369	-0.64	-0.9940000000000001	-0.35	0.109	0.175	-0.24990980392156864	-0.0587	-0.349	-0.132	0.537	0.196	-0.24990980392156864	0.517	-0.455	0.16	0.535	0.19699999999999998	0.107	-1.11	-0.32899999999999996	-0.24990980392156864
MAP2K6	-0.366	-2.47	-0.24990980392156864	-3.17	-0.24990980392156864	0.6859999999999999	-1.11	-0.0395	-0.24990980392156864	-0.669	0.293	0.649	-0.9670000000000001	-0.24990980392156864	-0.24990980392156864	-0.24990980392156864	-0.474	-0.14800000000000002	0.16699999999999998	-0.24990980392156864	-0.0939	1.32	-0.353	-0.24990980392156864	0.6559999999999999	-0.525	0.304	-0.24990980392156864	1.28	-1.89	-2.8	-0.871	-0.24990980392156864	-0.0656	-0.24990980392156864	-0.142	0.248	-0.24990980392156864	-0.24990980392156864	-0.129	-0.9390000000000001	0.163	0.37799999999999995	0.532	0.0543	-0.24990980392156864	-0.24990980392156864	-0.369	-0.64	-0.9940000000000001	-0.35	0.109	0.175	-0.24990980392156864	-0.0587	-0.349	-0.132	0.537	0.196	-0.24990980392156864	0.517	-0.455	0.16	0.535	0.19699999999999998	0.107	-1.11	-0.32899999999999996	-0.24990980392156864
MAP2K3	-0.366	-2.47	-0.24990980392156864	-3.17	-0.24990980392156864	0.6859999999999999	-1.11	-0.0395	-0.24990980392156864	-0.669	0.293	0.649	-0.9670000000000001	-0.24990980392156864	-0.24990980392156864	-0.24990980392156864	-0.474	-0.14800000000000002	0.16699999999999998	-0.24990980392156864	-0.0939	1.32	-0.353	-0.24990980392156864	0.6559999999999999	-0.525	0.304	-0.24990980392156864	1.28	-1.89	-2.8	-0.871	-0.24990980392156864	-0.0656	-0.24990980392156864	-0.142	0.248	-0.24990980392156864	-0.24990980392156864	-0.129	-0.9390000000000001	0.163	0.37799999999999995	0.532	0.0543	-0.24990980392156864	-0.24990980392156864	-0.369	-0.64	-0.9940000000000001	-0.35	0.109	0.175	-0.24990980392156864	-0.0587	-0.349	-0.132	0.537	0.196	-0.24990980392156864	0.517	-0.455	0.16	0.535	0.19699999999999998	0.107	-1.11	-0.32899999999999996	-0.24990980392156864
PAK4	0.204	-1.3399999999999999	-1.605	-0.19483012820512818	0.015419871794871788	0.04200987179487179	-0.04599999999999999	0.5725	0.025699999999999994	0.07311987179487178	0.2936698717948718	0.263625	0.32066987179487183	0.5815	0.038849999999999996	0.488	0.14475000000000002	0.4101698717948718	-0.06583012820512822	0.15699999999999997	-0.11483012820512821	-0.21255000000000002	0.6296698717948718	0.678	-0.047830128205128206	0.04816987179487179	0.46416987179487185	0.11723149999999999	-0.13383012820512824	0.7596698717948718	0.20316987179487178	-0.1628301282051282	0.35850000000000004	-1.018	0.30884999999999996	-0.325	0.1226698717948718	0.37800000000000006	-0.42705000000000004	-0.1483301282051282	-0.48550000000000004	-0.25049999999999994	-0.1638301282051282	-0.268	-0.48150000000000004	-0.062	0.4656698717948718	0.1471698717948718	0.5361698717948717	0.46666987179487185	0.039999999999999925	0.12340000000000001	0.05499999999999999	-0.0050000000000000044	0.2889999999999999	-0.2158301282051282	-0.3283301282051282	-0.1607	0.32455	0.06351987179487179	-0.49774999999999997	-0.2515	-0.2673301282051282	0.33999999999999997	-0.5403301282051282	-0.013149999999999998	-0.31634999999999996	-0.8103301282051282	-0.6715
GTF2F1	-0.16155000000000003	-0.42425	0.345	-0.1315	-0.19999999999999998	-0.21084999999999998	0.10400000000000001	0.16000000000000003	-0.088	-0.295	0.4612840476190476	-0.36050000000000004	0.47378404761904763	-0.62	0.189	-0.03218716450216447	-0.9095	0.15928404761904763	-0.1175	-0.03218716450216447	0.22594999999999998	0.07880000000000001	-0.026000000000000023	0.292	0.165	-0.11834999999999998	0.16050000000000003	0.4225	-0.3895	1.232	-0.9403499999999999	0.14825	-0.25170000000000003	-0.9794999999999999	-0.03218716450216447	-0.39515	0.7184999999999999	0.5954999999999999	0.12380000000000001	-0.061149999999999996	-0.20950000000000002	0.3845	-0.183	0.1615	-0.19349999999999995	-0.378	0.5655	-0.23254999999999998	0.07150000000000001	0.23565	-0.9745	-0.6459999999999999	-0.4445	-0.009055	0.186	0.738	-0.6345	-0.01799999999999996	0.4605	0.333	-0.31	-0.252	0.1204	0.026500000000000003	0.1505	-0.2685	0.0829	-0.21300000000000002	-0.049000000000000016
PLK1	0.029200000000000004	-1.1947092083333333	-0.8108561607843138	-0.7431019607843138	-0.1683967083333333	0.2739235	0.3856	-0.07610196078431372	0.19669803921568627	-0.13051670833333334	-0.8629999999999999	-0.5584419607843137	0.35042	-0.22979866911764701	0.4700580392156861	0.06369079166666665	-0.2828125	0.218642	-0.17121250000000005	-0.5231092083333333	-0.06859670833333333	-0.14792196078431372	-0.6596967083333334	-1.5277999999999998	-1.1362125	0.05290329166666665	-1.2692125	-0.10310739999999993	0.07853999999999997	-0.09250920833333333	0.14550329166666667	-0.24529670833333334	0.5428980392156862	-0.8124125	-0.15016920833333333	-0.0746345	0.04558749999999998	-0.47079866911764706	0.32427803921568626	0.09129803921568624	0.19884	0.013000000000000012	-0.3096	0.16440000000000002	-0.32830196078431373	-0.29590196078431374	0.025903291666666682	0.21744	-0.25350920833333335	0.3828980392156863	0.09889803921568625	-0.2010525	-0.479	-0.662998669117647	0.5136000000000001	-0.2875092083333333	-0.5412125000000001	0.15109079166666667	0.0748980392156863	-0.00975670833333333	-0.2651325	-0.5609092083333334	-0.061800000000000035	0.1378	0.09659999999999999	-0.07553999999999995	-0.9794125000000001	-0.6965999999999999	0.31254
HCK	-0.134	-2.3	-0.23712777777777772	-0.23712777777777772	0.27	-0.6659999999999999	-0.23712777777777772	-0.23712777777777772	-0.23712777777777772	-1.43	1.02	-0.5660000000000001	-2.16	-1.45	0.426	-0.995	-1.04	-1.41	0.0778	-0.5720000000000001	-0.23712777777777772	-0.748	0.564	-0.185	-1.17	2.21	0.39799999999999996	-1.46	-1.46	-2.69	-0.23712777777777772	-0.23712777777777772	1.14	-0.629	-0.34	0.35100000000000003	0.402	-0.17	-0.23712777777777772	-0.23712777777777772	-0.23712777777777772	0.132	2.23	0.303	-0.225	-1.27	-0.772	-0.213	-1.75	-0.23712777777777772	-0.23712777777777772	-0.231	0.175	0.361	0.605	-0.0245	-0.74	0.251	-0.23712777777777772	0.466	0.7140000000000001	-0.517	0.42700000000000005	-0.23712777777777772	0.0958	0.22899999999999998	0.163	1.76	-0.258
AXL	-0.587	-2.355	-0.14364850427350423	-0.14364850427350423	-0.053999999999999965	-0.35808461538461533	-0.9935638888888889	-0.14364850427350423	-0.14364850427350423	-1.225	0.48491538461538464	-0.15450000000000003	-1.1050846153846154	-1.15	0.18791538461538462	-0.4671	0.16999999999999993	-0.7300846153846153	0.013815384615384613	-0.485	-0.14364850427350423	-0.32299999999999995	-0.663	-0.1635	0.29000000000000004	1.955	-0.14200000000000004	-0.8	-0.7550846153846154	-1.3700846153846153	-0.14364850427350423	-0.14364850427350423	0.5449153846153846	-0.3395846153846154	-0.4525	0.15041538461538465	0.24580000000000002	0.01849999999999999	-0.14364850427350423	-0.14364850427350423	-0.30406388888888886	0.7709999999999999	1.9549999999999998	0.8265	0.1075	-0.6600846153846154	0.07600000000000001	-0.13158461538461538	-0.9000846153846154	-0.14364850427350423	-0.14364850427350423	0.8995	-0.6825	0.3405	1.3175	-0.03733461538461538	-0.39508461538461537	0.249	-0.14364850427350423	0.6525000000000001	0.33191538461538467	-0.46549999999999997	0.18841538461538465	-0.7535638888888889	-0.5170999999999999	-0.191	0.39449999999999996	-0.2400000000000001	-0.4079999999999999
GSK3A	0.0288	-0.4054438095238096	-0.04692303030303029	-0.007405385281385285	-0.26364	-0.394	0.09339999999999994	0.2208761904761905	-0.08868303030303029	1.7322599999999997	-1.3382	-0.2714	-0.31599999999999995	0.0732	-0.6295000000000001	0.21000000000000002	-0.7766438095238095	-0.039560000000000026	-0.4823999999999999	0.02699999999999999	0.3619561904761905	0.151436	0.06268000000000011	-0.5299999999999999	-0.39124	0.7612	0.7334	-0.2252	0.6843561904761905	-0.015883809523809533	-0.38884380952380954	0.18715619047619048	-0.6392	-0.10524380952380952	0.2542	-0.054043809523809515	-0.44539999999999996	-0.17040000000000002	0.09751696969696969	0.09679461471861471	0.6224000000000001	0.5855600000000001	-0.20884380952380951	0.02739999999999998	0.038	-0.23040000000000002	0.47400000000000003	0.13615619047619046	0.1434961904761905	0.027894614718614718	0.19715619047619046	0.044336190476190473	-0.03994000000000002	0.17284	0.9307999999999998	0.15027619047619048	-1.6030000000000002	-0.08754380952380954	-0.3140438095238095	0.3258	-0.30144380952380956	-0.14506380952380954	0.5833561904761906	1.4496000000000002	0.09343619047619048	1.147	0.05835619047619047	0.058256190476190475	0.0516
MOS	-0.015999999999999986	-0.9152051282051281	-0.19192921153846157	-1.526	-0.19192921153846157	-1.0295	-0.9570000000000001	-0.6952051282051281	-0.19192921153846157	0.5585	0.7745	0.46199999999999997	-0.203	-0.3522051282051282	-0.21670512820512822	-0.19192921153846157	0.3815	-0.3145	-1.55	-0.19192921153846157	0.0027948717948717977	-0.29500000000000004	0.7595	-1.0352051282051282	0.08495	0.39089999999999997	-2.335	-0.9002051282051282	-0.7955000000000001	-0.5347051282051282	-0.5412051282051282	-0.4677051282051282	-0.2757051282051282	-1.175	-0.19192921153846157	0.4495	0.9145000000000001	-0.05600512820512821	-0.19192921153846157	-0.0349	0.199	0.42250000000000004	1.093	0.5045000000000001	0.629	-0.22870512820512823	-0.19192921153846157	0.157955	-0.2807051282051282	0.248	-0.31370512820512825	0.08704999999999999	0.1975	-0.4602051282051282	1.54	0.020794871794871786	-0.866	0.1732948717948718	-0.2672051282051282	-0.19192921153846157	0.35950000000000004	-0.36820512820512824	-0.6499999999999999	-0.9185	0.627	-1.1295000000000002	0.1259	-0.6880000000000001	-0.2872051282051282
PIM1	-0.6978895238095237	-1.38	-0.585781568627451	-1.8499999999999999	-0.393281568627451	-0.24867109243697477	-0.06488952380952379	-0.392	-0.21978156862745096	0.07821843137254902	-0.4593895238095238	-0.3043895238095238	0.0996104761904762	-0.7903500000000001	-0.08821	-0.18158952380952378	0.13111047619047617	-0.4448895238095238	-0.24867109243697477	-0.2748895238095238	-0.20628156862745098	-0.010889523809523793	-0.05169156862745098	0.06335	0.37649999999999995	0.594218431372549	-0.05115	0.1595	1.0621104761904763	-0.32978156862745095	-1.5907815686274511	-0.670781568627451	-0.6755	-0.39035000000000003	-0.1483895238095238	-0.1885	0.4546	0.24799999999999997	0.27171843137254903	-0.23779999999999998	-0.6178895238095238	-0.0978	-0.4583895238095238	-0.30300000000000005	-0.2578895238095238	-0.8245	-0.22528156862745097	-0.3958895238095238	-0.06753156862745098	0.21	-0.41515	0.21511047619047619	-0.03738952380952379	-0.211	0.5670000000000001	-0.524281568627451	-0.24867109243697477	-1.0215	-0.7955000000000001	-0.371781568627451	0.643	-0.9135000000000001	0.7321104761904762	0.030610476190476216	-0.7728895238095237	-0.4163895238095238	-0.03538952380952379	-1.1128895238095238	0.206
DYRK1A	0.06245	-0.8265	-0.8405	-0.22530000000000003	-0.050212878787878765	0.278	-0.868	-0.6385	0.1488	-0.14967007575757574	-1.5254999999999999	-0.49050000000000005	-0.7075	0.8714999999999999	-0.08495	-0.4095	-1.0145	-0.663	-0.7215	0.26639999999999997	0.7969999999999999	0.6595	-0.18367007575757577	0.1985	-0.499	0.41782992424242427	-0.37349999999999994	0.19505	-0.254	0.6034999999999999	0.6739999999999999	0.21725	0.12819999999999998	0.21299999999999997	-0.17350000000000002	0.571	-0.685	0.11800000000000001	-0.04799999999999999	-0.34950000000000003	-0.15345	1.26	-0.7805	-0.272	-0.589	-0.4465	0.053237121212121236	-0.08034999999999999	0.6795	0.2215	-0.5800000000000001	-0.41300000000000003	0.034	0.2252	-0.5765	0.1341	-0.781	-0.009675	-0.38	-0.23626287878787874	-0.03795	0.6355	0.479	0.399	-0.27585000000000004	0.489	0.39149999999999996	-0.30755000000000005	0.385
BRAF	-0.33466666666666667	-0.36439259259259255	0.032042592592592595	-0.7043333333333334	0.04370925925925925	0.4346666666666666	-0.27499999999999997	0.8706666666666667	-0.08729074074074074	-0.35333333333333333	-0.077	0.649	0.261	0.08470925925925926	0.01890925925925926	0.06904259259259259	0.024733333333333333	-0.47553333333333336	0.36166666666666664	-0.12762407407407408	0.1495957037037037	0.16433333333333333	-0.2710000000000001	0.18570925925925927	0.09642348148148149	0.4383333333333333	0.1094234814814815	-0.020624074074074076	0.13566666666666663	0.10410000000000001	0.21892903703703706	0.4432623703703704	0.03437592592592593	0.09076851851851853	-0.06829074074074075	-0.18463148148148145	0.07709014814814816	-0.18629074074074073	-0.04695740740740741	-0.5559999999999999	-0.10833333333333332	0.027899999999999998	0.21933333333333338	0.47700000000000004	-0.29096666666666665	-0.05595740740740741	0.030042592592592596	-0.02733333333333331	-0.28590066666666664	-0.11099999999999999	0.6103333333333333	-0.49266666666666664	-0.00366666666666667	0.02150925925925926	0.39716666666666667	-0.18685	-0.8310000000000001	-0.14865925925925924	0.5236666666666667	-0.004894074074074074	0.13710185185185186	-0.029059259259259257	-0.22566666666666665	-0.13733333333333334	-0.07033333333333334	-0.3573333333333333	-0.3970333333333333	-0.08699999999999998	0.006875925925925925
FER	-1.04	-2.41	-0.050169230769230765	-0.050169230769230765	-0.37799999999999995	-0.050169230769230765	-1.75	-0.050169230769230765	-0.050169230769230765	-1.02	-0.050169230769230765	0.257	-0.050169230769230765	-0.85	-0.050169230769230765	0.0608	1.38	-0.050169230769230765	-0.050169230769230765	-0.39799999999999996	-0.050169230769230765	0.102	-1.89	-0.142	1.75	1.7	-0.682	-0.14	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	-0.565	-0.050169230769230765	0.0896	0.207	-0.050169230769230765	-0.050169230769230765	-0.371	1.41	1.68	1.35	0.44	-0.050169230769230765	0.924	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	2.03	-1.54	0.32	2.03	-0.050169230769230765	-0.050169230769230765	0.247	-0.050169230769230765	0.8390000000000001	-0.050169230769230765	-0.414	-0.050169230769230765	-1.27	-1.13	-0.611	0.626	-2.24	-0.5579999999999999
ALK	-1.04	-2.41	-0.050169230769230765	-0.050169230769230765	-0.37799999999999995	-0.050169230769230765	-1.75	-0.050169230769230765	-0.050169230769230765	-1.02	-0.050169230769230765	0.257	-0.050169230769230765	-0.85	-0.050169230769230765	0.0608	1.38	-0.050169230769230765	-0.050169230769230765	-0.39799999999999996	-0.050169230769230765	0.102	-1.89	-0.142	1.75	1.7	-0.682	-0.14	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	-0.565	-0.050169230769230765	0.0896	0.207	-0.050169230769230765	-0.050169230769230765	-0.371	1.41	1.68	1.35	0.44	-0.050169230769230765	0.924	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	-0.050169230769230765	2.03	-1.54	0.32	2.03	-0.050169230769230765	-0.050169230769230765	0.247	-0.050169230769230765	0.8390000000000001	-0.050169230769230765	-0.414	-0.050169230769230765	-1.27	-1.13	-0.611	0.626	-2.24	-0.5579999999999999
MASTL	-2.69	-0.6940000000000001	-0.48959866666666646	-0.48959866666666646	-0.48959866666666646	-0.37	-2.96	-0.48959866666666646	-0.48959866666666646	-0.738	0.763	-1.27	-1.03	-0.48959866666666646	-0.48959866666666646	-0.48959866666666646	0.40700000000000003	1.06	-0.6779999999999999	-0.48959866666666646	-1.48	-1.5	-0.9229999999999999	-0.48959866666666646	-0.363	-1.1	0.299	-0.48959866666666646	-0.0482	-0.9279999999999999	-5.49	-1.89	-0.48959866666666646	0.693	-0.48959866666666646	-0.563	-1.14	-0.48959866666666646	-0.48959866666666646	-0.48959866666666646	-0.6629999999999999	1.11	0.20199999999999999	1.14	0.23800000000000002	-0.48959866666666646	-0.48959866666666646	1.19	-0.10099999999999999	-0.48959866666666646	-0.48959866666666646	0.4	1.05	-0.48959866666666646	-1.08	-0.128	-1.57	-0.149	-0.48959866666666646	-0.48959866666666646	0.39399999999999996	-0.133	-1.28	-0.25	0.765	-0.185	-0.358	0.00926	-0.48959866666666646
